stable_usage_key,choice_priority,territory,kind,celebration_id,mass_form,season,week,weekday,special_day,sunday_cycle,weekday_cycle,lectionary_number,reference_normalized,response_text,source_catalog,nigeria_selection_id,nigeria_source_date,gallery_source_url,gallery_text_edition,rsvce_selection_id,text_source_id,display_edition,resolution_status,review_notes
NG|temporal|ordinary-time|31|thursday||II,1,NG,temporal,,,ordinary-time,31,thursday,,,II,,"ps105:2-3,4-5,6-7",Let the hearts that seek the Lord rejoice.,nigeria_psalm_usage_assignments.csv,ng:2026-11-05:responsorial-psalm:1,2026-11-05,https://www.catholicgallery.org/mass-reading/071124/,Douay-Rheims,ps105_2_3_4_5_6_7,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|31|thursday||II,2,NG,temporal,,,ordinary-time,31,thursday,,,II,488,"ps105:2-3,4-5,6-7",Let hearts rejoice who search for the Lord.,standard_lectionary_complete.csv,,,https://www.catholicgallery.org/mass-reading/071124/,Douay-Rheims,ps105_2_3_4_5_6_7,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|31|tuesday||I,1,NG,temporal,,,ordinary-time,31,tuesday,,,I,,"ps131:1bcde,2,3","Keep my soul in peace at your side, O Lord",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/041125/,Douay-Rheims,ps131_1bcde_2_3,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|31|tuesday||I,2,NG,temporal,,,ordinary-time,31,tuesday,,,I,486,"ps131:1,2,3","In you, Lord, I have found my peace.",standard_lectionary_complete.csv,,,,,ps131_1_2_3,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|31|tuesday||II,1,NG,temporal,,,ordinary-time,31,tuesday,,,II,,"ps22:26b-27,28,29-31,31-32","You are my praise, Lord, in the great assembly.",nigeria_psalm_usage_assignments.csv,ng:2026-11-03:responsorial-psalm:1,2026-11-03,,,ps22_26b_27_28_29_31_31_32,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|31|tuesday||II,2,NG,temporal,,,ordinary-time,31,tuesday,,,II,,"ps22:26b-27,28,29-30,31-32","You are my praise, Lord, in the great assembly",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/051124/,Douay-Rheims,local_rsvce:expanded:21ccca17e8569bd2,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|31|tuesday||II,3,NG,temporal,,,ordinary-time,31,tuesday,,,II,486,"ps22:25b-26,27,28-29,30-31","I will praise you, Lord, in the assembly of your people.",standard_lectionary_complete.csv,,,,,ps22_25b_26_27_28_29_30_31,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|31|wednesday||I,1,NG,temporal,,,ordinary-time,31,wednesday,,,I,,"ps112:1b-2,4-5,9",It goes well for the man who deals generously and lends.,nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/051125/,Douay-Rheims,ps112_1b_2_4_5_9,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|31|wednesday||I,2,NG,temporal,,,ordinary-time,31,wednesday,,,I,487,"ps112:1-2,4-5,9",Happy the merciful who give to those in need.,standard_lectionary_complete.csv,,,,,ps112_1_2_4_5_9,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|31|wednesday||II,1,NG,temporal,,,ordinary-time,31,wednesday,,,II,,"ps27:1,4,13-14",The Lord is my light and my salvation.,nigeria_psalm_usage_assignments.csv,ng:2025-12-05:responsorial-psalm:1,2025-12-05,https://www.catholicgallery.org/mass-reading/061124/,Douay-Rheims,ps27_1_4_13_14,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|32|friday||I,1,NG,temporal,,,ordinary-time,32,friday,,,I,,"ps19:2-3,4-5ab",The heavens declare the glory of God.,nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/141125/,Douay-Rheims,ps19_2_3_4_5ab,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|friday||I,2,NG,temporal,,,ordinary-time,32,friday,,,I,495,"ps19:1-2,3-4ab",The heavens proclaim the glory of God.,standard_lectionary_complete.csv,,,,,ps19_1_2_3_4ab,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|friday||II,1,NG,temporal,,,ordinary-time,32,friday,,,II,,"ps119:1,2,10,11,17,18",Blessed are those who walk in the law of the Lord!,nigeria_psalm_usage_assignments.csv,ng:2026-11-13:responsorial-psalm:1,2026-11-13,https://www.catholicgallery.org/mass-reading/151124/,Douay-Rheims,ps119_1_2_10_11_17_18__alias_793621ceb06f,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|32|friday||II,2,NG,temporal,,,ordinary-time,32,friday,,,II,495,"ps119:1-2,10-11,17-18",Happy are they who follow the law of the Lord!,standard_lectionary_complete.csv,,,,,ps119_1_2_10_11_17_18,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|monday||I,1,NG,temporal,,,ordinary-time,32,monday,,,I,,"ps139:1b-3,4-6,7-8,9-10","Lead me, Lord, in the way everlasting.",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/101125/,Douay-Rheims,ps139_1b_3_4_6_7_8_9_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|monday||I,2,NG,temporal,,,ordinary-time,32,monday,,,I,491,"ps139:1-3,4-6,7-8,9-10","Guide me, Lord, along the everlasting way.",standard_lectionary_complete.csv,,,,,ps139_1_3_4_6_7_8_9_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|monday||II,1,NG,temporal,,,ordinary-time,32,monday,,,II,,"ps24:1b-2,3-4ab,5-6","These are the people who seek your face, O Lord",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/111124/,Douay-Rheims,ps24_1b_2_3_4ab_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|monday||II,2,NG,temporal,,,ordinary-time,32,monday,,,II,491,"ps24:1-2,3-4ab,5-6","Lord, this is the people that longs to see your face.",standard_lectionary_complete.csv,ng:reconstructed:4bfbe280022ea07c,,,,ps24_1_2_3_4ab_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|temporal|ordinary-time|32|saturday||I,1,NG,temporal,,,ordinary-time,32,saturday,,,I,,"ps105:2-3,36-37,42-43",Remember the wonders the Lord has done.,nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/151125/,Douay-Rheims,ps105_2_3_36_37_42_43,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|saturday||I,2,NG,temporal,,,ordinary-time,32,saturday,,,I,496,"ps105:2-3,36-37,42-43",Remember the marvels the Lord has done.,standard_lectionary_complete.csv,,,https://www.catholicgallery.org/mass-reading/151125/,Douay-Rheims,ps105_2_3_36_37_42_43,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|saturday||II,1,NG,temporal,,,ordinary-time,32,saturday,,,II,,"ps112:1b-2,3-4,5-6",Blessed the man who fears the Lord.,nigeria_psalm_usage_assignments.csv,ng:2026-11-14:responsorial-psalm:1,2026-11-14,,,ps112_1b_2_3_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|32|saturday||II,2,NG,temporal,,,ordinary-time,32,saturday,,,II,,"ps112:1-2,3-4,5-6",Blessed the man who fears the Lord. or: Alleluia,nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/161124/,Douay-Rheims,ps112_1_2_3_4_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|saturday||II,3,NG,temporal,,,ordinary-time,32,saturday,,,II,496,"ps112:1-2,3-4,5-6",Happy are those who fear the Lord.,standard_lectionary_complete.csv,,,https://www.catholicgallery.org/mass-reading/161124/,Douay-Rheims,ps112_1_2_3_4_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|sunday|A|,1,NG,temporal,,,ordinary-time,32,sunday,,A,,,"ps63:2,3-4,5-6,7-8","For you my soul is thirsting, O Lord, my God.",nigeria_psalm_usage_assignments.csv,ng:2026-11-08:responsorial-psalm:1,2026-11-08,,,ps63_2_3_4_5_6_7_8,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|32|sunday|A|,2,NG,temporal,,,ordinary-time,32,sunday,,A,,,"ps63:2,3-4,5-6,7-8","My soul is thirsting for you, O Lord my God.",standard_lectionary_complete.csv,ng:reconstructed:64fca6e1c94beb93,,,,ps63_2_3_4_5_6_7_8,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|temporal|ordinary-time|32|sunday|B|,1,NG,temporal,,,ordinary-time,32,sunday,,B,,,"ps146:7,8-9,9-10","Praise the Lord, my soul!",standard_lectionary_complete.csv,,,https://www.catholicgallery.org/mass-reading/101124/,Douay-Rheims,ps146_7_8_9_9_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|sunday|C|,1,NG,temporal,,,ordinary-time,32,sunday,,C,,,"ps46:2-3,5-6,8-9","The waters of a river give joy to God’s city, the holy place, the dwelling of the Most High.",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/091125/,Douay-Rheims,ps46_2_3_5_6_8_9,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|sunday|C|,2,NG,temporal,,,ordinary-time,32,sunday,,C,,,"ps17:1,5-6,8,15","Lord, when your glory appears, my joy will be full.",standard_lectionary_complete.csv,,,,,ps17_1_5_6_8_15,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|thursday||I,1,NG,temporal,,,ordinary-time,32,thursday,,,I,,"ps119:89,90,91,130,135,175","Forever is your word, O Lord.",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/131125/,Douay-Rheims,ps119_89_90_91_130_135_175__alias_12690867cbeb,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|thursday||I,2,NG,temporal,,,ordinary-time,32,thursday,,,I,494,"ps119:89-90,91+130,135+175","Your word is for ever, O Lord.",standard_lectionary_complete.csv,,,,,ps119_89_90_91_130_135_175,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|thursday||II,1,NG,temporal,,,ordinary-time,32,thursday,,,II,,"ps146:6c-7,8-9a,9bc-10",Blessed is he who is helped by Jacob’s God.,nigeria_psalm_usage_assignments.csv,ng:2026-11-12:responsorial-psalm:1,2026-11-12,,,ps146_6c_7_8_9a_9bc_10,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|32|thursday||II,2,NG,temporal,,,ordinary-time,32,thursday,,,II,494,"ps146:6c-7,8-9a,9bc-10",Blest are they whose help is the God of Jacob.,standard_lectionary_complete.csv,,,,,ps146_6c_7_8_9a_9bc_10,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|tuesday||I,1,NG,temporal,,,ordinary-time,32,tuesday,,,I,,"ps34:2-3,16-17,18-19",I will bless the Lord at all times.,nigeria_2024_2025_usage_assignments.csv,ng:reconstructed:0e8d630def4ef058,,https://www.catholicgallery.org/mass-reading/111125/,Douay-Rheims,ps34_2_3_16_17_18_19,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|temporal|ordinary-time|32|tuesday||II,1,NG,temporal,,,ordinary-time,32,tuesday,,,II,,"ps37:3-4,18,23,27,29",From the Lord comes the salvation of the just.,nigeria_psalm_usage_assignments.csv,ng:2026-11-10:responsorial-psalm:1,2026-11-10,https://www.catholicgallery.org/mass-reading/121124/,Douay-Rheims,ps37_3_4_18_23_27_29__alias_140f3398744b,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|32|tuesday||II,2,NG,temporal,,,ordinary-time,32,tuesday,,,II,492,"ps37:3-4,18+23,27+29",The salvation of the just comes from the Lord.,standard_lectionary_complete.csv,,,,,ps37_3_4_18_23_27_29,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|wednesday||I,1,NG,temporal,,,ordinary-time,32,wednesday,,,I,,"ps82:3-4,6-7","Arise, O God; judge the earth!",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/121125/,Douay-Rheims,ps82_3_4_6_7,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|wednesday||I,2,NG,temporal,,,ordinary-time,32,wednesday,,,I,493,"ps82:3-4,6-7","Rise up, O God, bring judgment to the earth.",standard_lectionary_complete.csv,,,https://www.catholicgallery.org/mass-reading/121125/,Douay-Rheims,ps82_3_4_6_7,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|wednesday||II,1,NG,temporal,,,ordinary-time,32,wednesday,,,II,,"ps23:1-3a,3b-4,5,6",The Lord is my shepherd; there is nothing I shall want.,nigeria_psalm_usage_assignments.csv,ng:2026-03-15:responsorial-psalm:1,2026-03-15,,,ps23_1_3a_3b_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|32|wednesday||II,2,NG,temporal,,,ordinary-time,32,wednesday,,,II,,"ps23:1b-3a,3bc-4,5,6",The Lord is my shepherd; there is nothing I shall want,nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/131124/,Douay-Rheims,local_rsvce:expanded:8d32e1cdba570a5e,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|32|wednesday||II,3,NG,temporal,,,ordinary-time,32,wednesday,,,II,493,"ps23:1-3a,3b-4,5,6",The Lord is my shepherd;,standard_lectionary_complete.csv,ng:reconstructed:dd7075773890c9c5,,,,ps23_1_3a_3b_4_5_6,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|temporal|ordinary-time|33|friday||I,1,NG,temporal,,,ordinary-time,33,friday,,,I,,"firstchronicles29:10bcd,11abc,11d-12a,12bcd","We praise your glorious name, O mighty God.",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/211125/,Douay-Rheims,local_rsvce:expanded:78813c9fbf7982e6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|33|friday||II,1,NG,temporal,,,ordinary-time,33,friday,,,II,,"ps119:14,24,72,103,111,131","How sweet is your promise to my tongue, O Lord!",nigeria_psalm_usage_assignments.csv,ng:2026-08-11:responsorial-psalm:1,2026-08-11,https://www.catholicgallery.org/mass-reading/221124/,Douay-Rheims,ps119_14_24_72_103_111_131__alias_dff17213357f,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|33|friday||II,2,NG,temporal,,,ordinary-time,33,friday,,,II,501,"ps119:14+24,72+103,111+131",How sweet to my taste is your promise!,standard_lectionary_complete.csv,,,,,ps119_14_24_72_103_111_131,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|33|monday||I,1,NG,temporal,,,ordinary-time,33,monday,,,I,,"ps119:53,61,134,150,155,158","Give me life, O Lord, and I will keep your commands.",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/171125/,Douay-Rheims,ps119_53_61_134_150_155_158__alias_c77884ba8e80,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|33|monday||I,2,NG,temporal,,,ordinary-time,33,monday,,,I,497,"ps119:53+61,134+150,155+158","Give me life, O Lord, and I will do your commands",standard_lectionary_complete.csv,,,,,ps119_53_61_134_150_155_158,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|33|monday||II,1,NG,temporal,,,ordinary-time,33,monday,,,II,,"ps1:1-2,3,4,6","To him who conquers, I will grant to eat of the tree of life.",nigeria_psalm_usage_assignments.csv,ng:2026-11-16:responsorial-psalm:1,2026-11-16,https://www.catholicgallery.org/mass-reading/181124/,Douay-Rheims,ps1_1_2_3_4_6,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|33|monday||II,2,NG,temporal,,,ordinary-time,33,monday,,,II,,"ps1:1-2,3,4,6","To the one who conquers, I will grant to eat of the tree of life.",nigeria_2024_2025_usage_assignments.csv,ng:reconstructed:1278185b748c3028,,https://www.catholicgallery.org/mass-reading/181124/,Douay-Rheims,ps1_1_2_3_4_6,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|temporal|ordinary-time|33|monday||II,3,NG,temporal,,,ordinary-time,33,monday,,,II,497,"ps1:1-2,3,4+6",Those who are victorious,standard_lectionary_complete.csv,,,,,local_rsvce:expanded:79eaecfe70635984,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|33|saturday||I,1,NG,temporal,,,ordinary-time,33,saturday,,,I,,"ps9:2-3,4,6,16,19","I will rejoice in your salvation, O Lord.",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/221125/,Douay-Rheims,ps9_2_3_4_6_16_19,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|33|saturday||I,2,NG,temporal,,,ordinary-time,33,saturday,,,I,502,"ps9:1-2,3+5,16+18","I will rejoice in your salvation, O Lord.",standard_lectionary_complete.csv,,,,,ps9_1_2_3_5_16_18,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|33|saturday||II,1,NG,temporal,,,ordinary-time,33,saturday,,,II,,"ps144:1,2,9-10","Blest be the Lord, my rock.",nigeria_psalm_usage_assignments.csv,ng:2026-01-21:responsorial-psalm:1,2026-01-21,https://www.catholicgallery.org/mass-reading/231124/,Douay-Rheims,ps144_1_2_9_10__alias_cb8a6f2c6057,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|33|saturday||II,2,NG,temporal,,,ordinary-time,33,saturday,,,II,502,"ps144:1,2,9-10","Blessed be the Lord, my Rock!",standard_lectionary_complete.csv,ng:reconstructed:0aba0b5afff3f6d3,,https://www.catholicgallery.org/mass-reading/231124/,Douay-Rheims,ps144_1_2_9_10__alias_cb8a6f2c6057,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|temporal|ordinary-time|33|sunday|A|,1,NG,temporal,,,ordinary-time,33,sunday,,A,,,"ps128:1-2,3,4-5",Blessed are all who fear the Lord.,nigeria_psalm_usage_assignments.csv,ng:2026-11-15:responsorial-psalm:1,2026-11-15,,,ps128_1_2_3_4_5,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|33|sunday|A|,2,NG,temporal,,,ordinary-time,33,sunday,,A,,,"ps128:1-2,3,4-5",Blessed are those who fear the Lord.,standard_lectionary_complete.csv,ng:reconstructed:9ed5c2d3cd9753d2,,,,ps128_1_2_3_4_5,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|temporal|ordinary-time|33|sunday|B|,1,NG,temporal,,,ordinary-time,33,sunday,,B,,,"ps16:5,8,9-10,11","Preserve me, O God, for in you I take refuge.",nigeria_2024_2025_usage_assignments.csv,ng:2026-04-04:responsorial-psalm:3,2026-04-04,https://www.catholicgallery.org/mass-reading/171124/,Douay-Rheims,ps16_5_8_9_10_11,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|33|sunday|B|,2,NG,temporal,,,ordinary-time,33,sunday,,B,,,"ps16:5,8,9-10,11","You are my inheritance, O Lord!",standard_lectionary_complete.csv,,,https://www.catholicgallery.org/mass-reading/171124/,Douay-Rheims,ps16_5_8_9_10_11,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|33|sunday|C|,1,NG,temporal,,,ordinary-time,33,sunday,,C,,,"ps98:5-6,7-8,9",The Lord comes to judge the peoples with fairness.,nigeria_2024_2025_usage_assignments.csv,ng:reconstructed:52e32a058f0697ab,,https://www.catholicgallery.org/mass-reading/161125/,Douay-Rheims,ps98_5_6_7_8_9,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|temporal|ordinary-time|33|sunday|C|,2,NG,temporal,,,ordinary-time,33,sunday,,C,,,"ps98:5-6,7-8,9",The Lord comes to rule the earth with justice.,standard_lectionary_complete.csv,ng:reconstructed:4c3b5965f08ac6fa,,https://www.catholicgallery.org/mass-reading/161125/,Douay-Rheims,ps98_5_6_7_8_9,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
NG|temporal|ordinary-time|33|thursday||I,1,NG,temporal,,,ordinary-time,33,thursday,,,I,,"ps50:1b-2,5-6,14-15","To one whose way is blameless, I will show the salvation of God.",nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/201125/,Douay-Rheims,ps50_1b_2_5_6_14_15,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|33|thursday||I,2,NG,temporal,,,ordinary-time,33,thursday,,,I,500,"ps50:1-2,5-6,14-15",To the upright I will show the saving power of God.,standard_lectionary_complete.csv,,,,,ps50_1_2_5_6_14_15,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|33|thursday||II,1,NG,temporal,,,ordinary-time,33,thursday,,,II,,"ps149:1b-2,3-4,5-6a,9bc",You have made us a kingdom and priests to our God.,nigeria_psalm_usage_assignments.csv,ng:2026-11-19:responsorial-psalm:1,2026-11-19,,,ps149_1b_2_3_4_5_6a_9bc,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|33|thursday||II,2,NG,temporal,,,ordinary-time,33,thursday,,,II,,"ps149:1b-2,3-4,5-6a,9b",You have made us a kingdom and priests to our God.,nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/211124/,Douay-Rheims,ps149_1b_2_3_4_5_6a_9b,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|33|thursday||II,3,NG,temporal,,,ordinary-time,33,thursday,,,II,500,"ps149:1-2,3-4,5-6a+9b",The Lamb has made us a kingdom of priests,standard_lectionary_complete.csv,,,,,ps149_1_2_3_4_5_6a_9b,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|33|tuesday||I,1,NG,temporal,,,ordinary-time,33,tuesday,,,I,,"ps3:2-3,4-5,6-7",The Lord upholds me.,nigeria_2024_2025_usage_assignments.csv,,,https://www.catholicgallery.org/mass-reading/181125/,Douay-Rheims,ps3_2_3_4_5_6_7,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|33|tuesday||I,2,NG,temporal,,,ordinary-time,33,tuesday,,,I,498,"ps3:1-2,3-4,5-6",The Lord upholds me.,standard_lectionary_complete.csv,,,,,ps3_1_2_3_4_5_6,local_rsvce,Catholic Daily RSVCE,fallback,Nigerian wording unavailable; RSVCE remains explicitly labeled.
NG|temporal|ordinary-time|33|tuesday||II,1,NG,temporal,,,ordinary-time,33,tuesday,,,II,,"ps15:2-3a,3bc-4ab,5","He who conquers, I will grant him to sit with me on my throne.",nigeria_psalm_usage_assignments.csv,ng:2026-11-17:responsorial-psalm:1,2026-11-17,https://www.catholicgallery.org/mass-reading/191124/,Douay-Rheims,ps15_2_3a_3bc_4ab_5,nigeria_365_firestore,Catholic Missal for Nigeria,exact_nigeria,Exact Nigerian reference and response match.
NG|temporal|ordinary-time|33|tuesday||II,2,NG,temporal,,,ordinary-time,33,tuesday,,,II,,"ps15:2-3a,3bc-4ab,5","The one who conquers, I will grant him to sit with me one my throne.",nigeria_2024_2025_usage_assignments.csv,ng:reconstructed:5dc442cad94ff586,,https://www.catholicgallery.org/mass-reading/191124/,Douay-Rheims,ps15_2_3a_3bc_4ab_5,nigeria_365_firestore,Catholic Missal for Nigeria,reconstructed_nigeria,Reconstructed only from exact verified Nigerian stanza fragments.
