edition_id,selection_id,territory,celebration_id,date_rule,reading_set_kind,sunday_cycle,weekday_cycle,lectionary_number,reference_normalized,response_text,stanzas_text,source_url,source_edition,raw_sha256,normalized_sha256,display_priority
local_nabre,ps118_1_2_16_17_22_23,WORLD,,,generic,,,,"ps118:1-2,16-17,22-23","(1) You are my inheritance, O Lord.","Psalm 118 Hymn of Thanksgiving I - Give thanks to the LORD, for he is good, his mercy endures forever. Let Israel say: his mercy endures forever.

the LORD’s right hand is raised; the LORD’s right hand works valiantly.” I shall not die but live and declare the deeds of the LORD.

The stone the builders rejected has become the cornerstone. By the LORD has this been done; it is wonderful in our eyes.",repo://assets/nabre.db,,47fdcec6a68979dd2aecad9e4d3de1dfeb285714eb80c7149901d25bd6e13a3e,13cecbb97f29dbbb62d085abe1b5441b40f94558622013d915c740c632486a61,100
local_nabre,ps118_1_2_16ab_17_21_28,WORLD,,,generic,,,,"ps118:1-2,16ab-17,21+28","Give thanks, for the Lord is good.","Psalm 118 Hymn of Thanksgiving I - Give thanks to the LORD, for he is good, his mercy endures forever. Let Israel say: his mercy endures forever.

the LORD’s right hand is raised; the LORD’s right hand works valiantly.” I shall not die but live and declare the deeds of the LORD.

I thank you for you answered me; you have been my savior. You are my God, I give you thanks; my God, I offer you praise.",repo://assets/nabre.db,,a68f2cb64661fb7149e87ecf187eb056a6fd36df874663638d2160f9f074aca8,65b547a221a794806cb76f6b127866449dcc931ba34c556998c1966568971f34,100
local_nabre,ps118_1_2_4_22_24_25_27a,WORLD,,,generic,,,,"ps118:1-2,4,22-24,25-27a",The stone rejected by the builders has become the cornerstone.,"Psalm 118 Hymn of Thanksgiving I - Give thanks to the LORD, for he is good, his mercy endures forever. Let Israel say: his mercy endures forever.

Let those who fear the LORD say, his mercy endures forever.

The stone the builders rejected has become the cornerstone. By the LORD has this been done; it is wonderful in our eyes. This is the day the LORD has made; let us rejoice in it and be glad.

LORD, grant salvation! LORD, grant good fortune! We bless you from the house of the LORD. Join in procession with leafy branches up to the horns of the altar.",repo://assets/nabre.db,,5ffdbc0a9139738504699e462ac2a3310df5af72456bf66d0b3c96b0b5868b52,f39b056ad4443ad4b9a1a239982092bb5d6e5e91866b6ee15ca5aebad51a4cce,100
local_nabre,ps118_1_8_9_19_21_25_27a,WORLD,,,generic,,,,"ps118:1,8-9,19-21,25-27a",Blessed is he who comes in the name of the Lord.,"Psalm 118 Hymn of Thanksgiving I - Give thanks to the LORD, for he is good, his mercy endures forever.

Better to take refuge in the LORD than to put one’s trust in mortals. Better to take refuge in the LORD than to put one’s trust in princes.

V - Open the gates of righteousness; I will enter and thank the LORD. This is the LORD’s own gate, through it the righteous enter. I thank you for you answered me; you have been my savior.

LORD, grant salvation! LORD, grant good fortune! We bless you from the house of the LORD. Join in procession with leafy branches up to the horns of the altar.",repo://assets/nabre.db,,355ec54e7d0d384f082824d611aa525d12aff89b027fe65f1c2f983fa0ce0bbb,568b32323cfb44b742053d6f650858ec2f9cfd1e5b6482119850901188814bd8,100
local_nabre,ps118_1_8_9_21_23_26_28_29,WORLD,,,generic,,,,"ps118:1,8-9,21-23,26,28,29",(22) The stone rejected by the builders has become the cornerstone.,"Psalm 118 Hymn of Thanksgiving I - Give thanks to the LORD, for he is good, his mercy endures forever.

Better to take refuge in the LORD than to put one’s trust in mortals. Better to take refuge in the LORD than to put one’s trust in princes.

I thank you for you answered me; you have been my savior. The stone the builders rejected has become the cornerstone. By the LORD has this been done; it is wonderful in our eyes.

We bless you from the house of the LORD.

You are my God, I give you thanks; my God, I offer you praise.

Give thanks to the LORD, for he is good, his mercy endures forever.",repo://assets/nabre.db,,4aa6f4f0f8dc871a2d2d56b0ceeeeb004ff11d9b0479a25176f0e9cf2d056c14,b9c69bd3a119ca13b5d459e68fd625567d84cf0810fd9fe29840b23e9dc86628,100
local_nabre,ps118_2_4_13_15_22_24,WORLD,,,generic,,,,"ps118:2-4,13-15,22-24","(1) Give thanks to the LORD, for he is good, his love is everlasting.","Let Israel say: his mercy endures forever. Let the house of Aaron say, his mercy endures forever. Let those who fear the LORD say, his mercy endures forever.

I was hard pressed and falling, but the LORD came to my help. The LORD, my strength and might, has become my savior. The joyful shout of deliverance is heard in the tents of the righteous: “The LORD’s right hand works valiantly;

The stone the builders rejected has become the cornerstone. By the LORD has this been done; it is wonderful in our eyes. This is the day the LORD has made; let us rejoice in it and be glad.",repo://assets/nabre.db,,efbf7b1ed330f268eaa44e28989cef9104ed38089ac18ce2b7d4557062afd991,4ddad301f16a3bd2ba4dc37918d410ad2129ccc30394ff030ae15cce83f44e95,100
local_nabre,ps119_129_130_131_132_133_135,WORLD,,,generic,,,,"ps119:129-130,131-132,133+135","Lord, let your face shine on me.","Wonderful are your testimonies; therefore I keep them. The revelation of your words sheds light, gives understanding to the simple.

I sigh with open mouth, yearning for your commandments. Turn to me and be gracious, according to your judgment for those who love your name.

Steady my feet in accord with your promise; do not let iniquity lead me. Let your face shine upon your servant; teach me your statutes.",repo://assets/nabre.db,,d661c4a32a22bb6bc7bc2e93a2e2863e49ae32639ae06e4af409e703bccf8afa,dc2131136b8b3f5e4553c65d56904cba2b75f827f7a8361963d20a3892a06e00,100
local_nabre,ps119_12_16_18_27_34_35,WORLD,,,generic,,,,"ps119:12+16,18+27,34-35","Guide me, Lord, in the way of your commands.","Blessed are you, O LORD; teach me your statutes. In your statutes I take delight; I will never forget your word.

Open my eyes to see clearly the wonders of your law. Make me understand the way of your precepts; I will ponder your wondrous deeds.

Give me understanding to keep your law, to observe it with all my heart. Lead me in the path of your commandments, for that is my delight.",repo://assets/nabre.db,,412fc77433d4dd8817785c00ab61c0e577640b7cab3ec6ab4ca6ec17e2ad62c1,66518a225a673147a0e191eefe3b67973f629ed9904f2849103a52317637347f,100
local_nabre,ps119_14_24_72_103_111_131,WORLD,,,generic,,,,"ps119:14+24,72+103,111+131",How sweet to my taste is your promise!,"I find joy in the way of your testimonies more than in all riches. Your testimonies are my delight; they are my counselors.

The law of your mouth is more precious to me than heaps of silver and gold. How sweet to my tongue is your promise, sweeter than honey to my mouth!

Your testimonies are my heritage forever; they are the joy of my heart. I sigh with open mouth, yearning for your commandments.",repo://assets/nabre.db,,160d08ebf6fb2ab0c14a3c8d059a5562b20ae76398bd79831f118362d74e3bfd,0dd268c392835984d6521497b082b6d95a70667e37cfcb7b38333f1215d8a40b,100
local_nabre,ps119_157_160_161_165_166_168,WORLD,,,generic,,,,"ps119:157+160,161+165,166+168","Lord, great is the peace for those who love your law.++","Though my persecutors and foes are many, I do not turn from your testimonies. Your every word is enduring; all your righteous judgments are forever.

Princes persecute me without reason, but my heart reveres only your word. Lovers of your law have much peace; for them there is no stumbling block.

I look for your salvation, LORD, and I fulfill your commandments. I observe your precepts and testimonies; all my ways are before you.",repo://assets/nabre.db,,02c0b0883d4ef0337b7c14c48eaddd54953aa11f25fa6dbe1383e4641c5b66ab,65c3f4c2b20dff01d7f360e7b9445ac2fb70d13b29dbe9c91c4a392a21788943,100
local_nabre,ps119_165_168_171_172_174_175,WORLD,,,generic,,,,"ps119:165+168,171-172,174-175","Those who love your law have great peace, O Lord.++","Lovers of your law have much peace; for them there is no stumbling block. I observe your precepts and testimonies; all my ways are before you.

May my lips pour forth your praise, because you teach me your statutes. May my tongue sing of your promise, for all your commandments are righteous.

I long for your salvation, LORD; your law is my delight. Let my soul live to praise you; may your judgments give me help.",repo://assets/nabre.db,,6a83fa48838e5764d22158392e96605135b8e97f63e6cb42f53d42d8d881efcb,466732bb9abeea0a27b90d0f503bf40eb11e97933f10a2241b36590523917155,100
local_nabre,ps119_1_27_30_34_35_44,WORLD,,,generic,,,,"ps119:1+27,30+34,35+44","Guide me, Lord, in the way of your commands.","Psalm 119 A Prayer to God, the Lawgiver Aleph - Blessed those whose way is blameless, who walk by the law of the LORD. Make me understand the way of your precepts; I will ponder your wondrous deeds.

The way of loyalty I have chosen; I have kept your judgments. Give me understanding to keep your law, to observe it with all my heart.

Lead me in the path of your commandments, for that is my delight. I will keep your law always, for all time and forever.",repo://assets/nabre.db,,4b87181f746c690c34eca6b35a598262d7c7701dd88c3f510d1d31ecc5a1e6ad,8a7f6ae7940d5c9e5bd44f835115f0262d7daf7a50f0840d711821c74a8932f2,100
local_nabre,ps119_1_2_10_11_17_18,WORLD,,,generic,,,,"ps119:1-2,10-11,17-18",Happy are they who follow the law of the Lord!,"Psalm 119 A Prayer to God, the Lawgiver Aleph - Blessed those whose way is blameless, who walk by the law of the LORD. Blessed those who keep his testimonies, who seek him with all their heart.

With all my heart I seek you; do not let me stray from your commandments. In my heart I treasure your promise, that I may not sin against you.

Be kind to your servant that I may live, that I may keep your word. Open my eyes to see clearly the wonders of your law.",repo://assets/nabre.db,,2c6c53c5a820492eb2fcb937f85b687c16764cbfafe1ad3be7143c18e07486d0,134855a869a0ef46b5c8c5aa863144063c2b31d412f627810df1dc7a7da31ba7,100
local_nabre,ps119_1_2_4_5_17_18_33_34,WORLD,,,generic,,,,"ps119:1-2,4-5,17-18,33-34",(1b) Blessed are they who follow the law of the Lord!,"Psalm 119 A Prayer to God, the Lawgiver Aleph - Blessed those whose way is blameless, who walk by the law of the LORD. Blessed those who keep his testimonies, who seek him with all their heart.

You have given them the command to observe your precepts with care. May my ways be firm in the observance of your statutes!

Be kind to your servant that I may live, that I may keep your word. Open my eyes to see clearly the wonders of your law.

LORD, teach me the way of your statutes; I shall keep them with care. Give me understanding to keep your law, to observe it with all my heart.",repo://assets/nabre.db,,954fdc8260a04c3b9b1a790f7fb4bf343cb8325f47b5a1935a688089cfdf4664,bc38038fd5b607f703a1c09acd264a38ef201c728e9472a838c6642bd1c56594,100
